,SourceFile,Page,PageUtterances,PageSpeakers,PageEmotions,PagePanels,PageBalloons,FileNr,Split,ComicBookTitle,image_path
493,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,8,"['CALL IT A HUNCH.', 'WHAT IS THAT SUPPOSED TO MEAN?!', ""IF WE'RE EVER GOING TO GET OUT OF THIS, YOU'LL NEED TO TALK TO THESE SPIRITS."", ""I THOUGHT YOU DIDN'T BELIEVE?"", 'ONLY YOU NEED TO BELIEVE! ', ""I DON'T KNOW WHAT I BELIEVE ANYMORE, BUT THAT DOESN'T MATTER!"", 'SPIRITS…', 'REVEAL YOURSELVES TO ME. LET ME…']","['JACKSON T. WINTERS', 'ANDERSON LAKE', 'Oliver King', 'Edzia Rusnak', 'Oliver King', 'Oliver King', 'Edzia Rusnak', 'Edzia Rusnak']","[""['Joy']"", ""['Anger', 'Fear', 'Surprise']"", ""['Anger', 'Disgust', 'Fear', 'Sadness']"", ""['Disgust', 'Surprise']"", ""['Anger', 'Fear']"", ""['Anger', 'Fear']"", '[Neutral]', '[Neutral]']","[1, 1, 1, 1, 1, 1, 2, 2]","[1, 2, 3, 4, 5, 6, 1, 2]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00008.jpg
494,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,9,"['SEE!', '"" MARKUS SEARCHED THE WORLD FOR ARTIFACTS THAT COULD HELP HIM REMAIN YOUNG AND RICH, UNTIL ONE DAY HE FIGURED IT OUT. A RITUAL THAT CURSED THE TRASK MANSION…', '"" BUT COST HIM HIS SISTER\'S LIFE.', '"" AS LONG AS THE TRASK MANSION WAS HAUNTED…', '"" MARKUS WOULD BE IMMORTAL.', '"" WHEN HE FOUND OUT THAT THE MANSION WAS GOING TO BE TOTALED, HE NEEDED TO RETRIEVE ONE OF THE GHOSTS TO KEEP THE CURSE WORKING. ""', 'MAN, THAT SONOFABITCH.', ""THIS WAS NEVER ABOUT ADDING TO HIS COLLECTION. IT'S JUST HIS SICK DESIRE TO LIVE FOREVER."", ""HEY, JACKSON… WE'RE SCREWED, BUDDY! YOU GOT A PLAN?!"", ""I'M WORKING ON IT."", 'YOU THINK YOUR CUTE LITTLE ONE-LINERS ARE GOING TO GET YOU OUT OF THIS, JACKSON?!', ""TELL ME WHAT YOU'RE AFRAID OF…"", 'IT WAS MY TEAM…']","['Edzia Rusnak', 'Edzia Rusnak', 'Edzia Rusnak', 'Edzia Rusnak', 'Edzia Rusnak', 'Edzia Rusnak', 'Oliver King', 'Oliver King', 'Oliver King', 'JACKSON T. WINTERS', 'ANDERSON LAKE', 'ID-12', 'JACKSON T. WINTERS']","['[Neutral]', '[Neutral]', '[Neutral]', '[Neutral]', '[Neutral]', '[Neutral]', ""['Anger', 'Disgust', 'Fear']"", ""['Anger', 'Disgust', 'Fear']"", ""['Fear', 'Surprise']"", ""['Anger']"", ""['Anger', 'Surprise']"", '[Neutral]', ""['Fear', 'Sadness']""]","[1, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6]","[1, 1, 2, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00009.jpg
495,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,10,"['"" MY CREW THOUGHT WE WERE REAL HOT SHIT. OUT TO ROB A BRAND NEW CASINO FOR OUR BIGGEST SCORE EVER.', '"" HOW WERE WE SUPPOSED TO KNOW THAT PLACE WAS ON TOP OF SOME OLD ASS INDIAN BURIAL GROUND?', '"" MY WHOLE TEAM GOT POSSESSED.', '"" EVERYONE… DIED. ""', 'BUT THAT IS NOT YOUR REAL SECRET, WINTERS. THE ONE THAT REALLY HAUNTS YOU.', 'YOU NEED TO LET GO OF YOUR GUILT. ONLY THEN WILL YOU BE ABLE TO DEFEAT THIS CURSED HOUSE.', 'WHAT IF I MADE YOU A COUNTER OFFER?', 'I HAVE… A PLAN.']","['JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'ID-12', 'ID-12', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS']","['[Neutral]', '[Neutral]', '[Neutral]', '[Neutral]', ""['Sadness', 'Surprise']"", ""['Sadness']"", ""['Anger', 'Surprise']"", ""['Anger', 'Surprise']""]","[1, 2, 2, 3, 4, 4, 5, 5]","[1, 1, 2, 1, 1, 2, 1, 2]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00010.jpg
496,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,11,"['WHO ARE YOU TALKING TO, DAMMIT?!', ""SO CLOSE TO DEATH THAT YOU'RE STARTING TO SEE THINGS?"", 'YOU ALWAYS THIS CLUELESS?', ""WHY DON'T YOU JUST GO AHEAD AND PUT THE KNIFE AWAY AND WE CAN ALL WALK OUT OF HERE ALIVE?"", 'SUCH A SCREW UP. I KNOW ALL ABOUT YOU AND YOUR THING WITH KNIVES AND YOUR LAST TEAM.', 'LEAVING YOU WITH SOME KIND OF WEAK-ASS SURVIVOR GUILT. AND NOW YOUR WHOLE TEAM IS GETTING RIPPED APART BY GHOSTS AGAIN.', ""ALL YOU HAD TO DO WAS STEAL ONE GHOST AND YOU COULDN'T EVEN DO THAT RIGHT!"", 'THE PLAN WAS NEVER TO STEAL JUST ONE GHOST…', 'WHAT?']","['ANDERSON LAKE', 'ANDERSON LAKE', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'ANDERSON LAKE', 'ANDERSON LAKE', 'ANDERSON LAKE', 'JACKSON T. WINTERS', 'ANDERSON LAKE']","[""['Anger', 'Fear', 'Surprise']"", ""['Anger', 'Disgust', 'Surprise']"", ""['Disgust', 'Surprise']"", ""['Fear', 'Sadness', 'Surprise']"", ""['Disgust', 'Joy']"", ""['Anger', 'Disgust']"", ""['Anger', 'Disgust']"", ""['Joy']"", ""['Fear', 'Surprise']""]","[1, 1, 1, 2, 2, 3, 3, 4, 4]","[1, 2, 3, 1, 2, 1, 2, 1, 2]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00011.jpg
497,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,12,"[""IF YOU ROB A BANK YOU DON'T TAKE JUST THE HUNDREDS."", 'YOU TAKE ALL OF IT.', 'WHAT ARE YOU TALKING ABOUT?', '"" RUSNAK WAS LOYAL TO MARKUS AND PLANNED TO BETRAY US FROM THE VERY BEGINNING. YOU THINK I EVER TRUSTED HER FOR A SECOND? OF COURSE NOT. BUT I OFFERED HER A BETTER DEAL.', '"" MORE MONEY. ""', ""SO, HONEY… HE'S SAYING YOU'RE SCREWED."", ""I'M GOING TO NEED YOU TO MOVE THAT ASS, JACKSON!"", 'POSSESS  HER!   ']","['JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'ANDERSON LAKE', 'ANDERSON LAKE', 'ANDERSON LAKE', 'Edzia Rusnak', 'Edzia Rusnak', 'Edzia Rusnak']","[""['Joy']"", ""['Joy']"", ""['Anger', 'Fear', 'Surprise']"", ""['Disgust', 'Fear']"", ""['Disgust', 'Fear']"", ""['Sadness', 'Joy']"", ""['Anger']"", ""['Anger']""]","[1, 1, 2, 3, 3, 3, 3, 3]","[1, 2, 1, 1, 2, 3, 4, 5]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00012.jpg
498,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,13,"[""YES, MA'AM!"", 'DAMMIT, RUSNAK! THAT ALL YOU CARE ABOUT?! MONEY?! WHAT ABOUT LOYALTY?!', 'NO! I LIKE THIS BODY!', 'WHOA!', 'WE MADE A PACT WITH THE OLDEST GHOST IN THE HOUSE, ANDERSON.', 'THESE GHOSTS WANT REVENGE ON MARKUS. AND WE HAVE NO PROBLEM HELPING THEM!', ""NO… NO… YOU CAN'T CONTROL THEM!"", 'NO!']","['JACKSON T. WINTERS', 'ANDERSON LAKE', 'ID-13', 'Robby Trick', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'ANDERSON LAKE', 'ANDERSON LAKE']","[""['Fear', 'Joy']"", ""['Anger', 'Fear', 'Surprise']"", ""['Anger', 'Surprise']"", ""['Surprise']"", ""['Joy']"", ""['Joy']"", ""['Anger', 'Fear', 'Surprise']"", ""['Anger', 'Fear', 'Surprise']""]","[1, 1, 2, 3, 4, 4, 5, 5]","[1, 2, 1, 1, 1, 2, 1, 2]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00013.jpg
499,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,14,"['#EEEIIIIII!!!', ""DON'T WORRY. THE CURSE STARTED WITH ME.""]","['ANDERSON LAKE', 'ID-12']","[""['Anger', 'Fear', 'Surprise']"", ""['Sadness']""]","[1, 1]","[1, 2]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00014.jpg
500,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,15,"['CONTROL WILL BE --', 'MINE.']","['ID-12', 'ID-12']","['[Neutral]', '[Neutral]']","[1, 2]","[1, 1]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00015.jpg
501,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,16,"['WE ARE ALL… TRAPPED IN THIS BODY… FOR NOW.', 'UM… WHAT THE HELL JUST HAPPENED?!', 'RUSNAK… SAVED THE DAY.', 'THIS MUMBO JUMBO ACTUALLY WORKED. I UM, THINK I NEED TO SIT DOWN.', ""KING… YOU KNOW IT WASN'T JUST THAT. YOUR IDEA MIXED WITH JACKSON'S ORIGINAL PLAN IS WHAT DID IT."", ""IS THAT WHY YOU DIDN'T TELL ANDERSON THE WHOLE PLAN OF STEALING ALL THE GHOSTS? YOU KNEW SHE'D TRY TO SCREW US?"", 'YUP.', 'ARE WE REALLY GIVING MARKUS THIS… GHOST BOMB?', 'OF COURSE WE ARE.', 'AFTER WE GET PAID…']","['unknown_speaker', 'Robby Trick', 'Oliver King', 'Oliver King', 'Edzia Rusnak', 'Robby Trick', 'JACKSON T. WINTERS', 'Edzia Rusnak', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS']","['[Neutral]', ""['Fear', 'Surprise']"", ""['Anger', 'Sadness']"", ""['Anger', 'Sadness', 'Surprise']"", '[Neutral]', ""['Sadness', 'Surprise']"", ""['Sadness', 'Surprise']"", ""['Fear', 'Surprise']"", ""['Anger']"", ""['Anger', 'Joy']""]","[1, 1, 2, 2, 2, 2, 2, 3, 3, 3]","[1, 2, 1, 2, 3, 4, 5, 1, 2, 3]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00016.jpg
502,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,17,"['SORRY. WE NEEDED TO BORROW IT.', 'BUT TRUST ME WHEN I SAY IT CAME IN HANDY.', 'YOU THINK WALKING OUT OF THE SHADOWS WILL INTIMIDATE ME, WINTERS?', 'JUST ANOTHER WASTE OF MY TIME.', 'HAVE SOME FAITH, MARKUS. I HAVE WHAT YOU WANTED…', 'YOUR GHOST.']","['JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'MARKUS SCHRECKEN', 'MARKUS SCHRECKEN', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS']","[""['Fear', 'Sadness']"", ""['Fear', 'Sadness']"", ""['Anger', 'Disgust']"", ""['Anger', 'Disgust']"", ""['Joy']"", ""['Joy']""]","[1, 2, 3, 3, 4, 4]","[1, 1, 1, 2, 1, 2]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00017.jpg
503,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,18,"['GIFT WRAPPED IN A TALL BLONDE.', 'POSSESSION?', 'HOW RUTHLESS OF YOU.', 'RUTHLESS AND BRILLIANT. KNEW YOU WERE THE RIGHT MAN FOR THE JOB.', 'WELL… A DEAL IS A DEAL.', 'SAY NO MORE, MISTER WINTERS.', ""I'M A MAN OF MY WORD.""]","['JACKSON T. WINTERS', 'MARKUS SCHRECKEN', 'MARKUS SCHRECKEN', 'MARKUS SCHRECKEN', 'JACKSON T. WINTERS', 'MARKUS SCHRECKEN', 'MARKUS SCHRECKEN']","[""['Joy']"", ""['Anger', 'Surprise']"", ""['Anger', 'Disgust', 'Surprise']"", ""['Anger', 'Joy']"", ""['Anger']"", ""['Joy']"", ""['Joy']""]","[1, 1, 1, 1, 2, 3, 4]","[1, 2, 3, 4, 1, 1, 1]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00018.jpg
504,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,19,"[""THE CASH WE AGREED ON AND ALL YOU'LL NEED TO TAKE OVER MY PRIVATE RESORT. YOURS."", 'MUST FEEL NICE TO HAVE SOME KIND OF REDEMPTION AFTER YOUR LAST JOB WAS SUCH A DISASTER.', 'WHO EVER SAID I WANTED REDEMPTION?', 'WELL, I JUST ASSUMED THAT--', 'AND THERE YOU GO AGAIN…', ""IF YOU KNEW ANYTHING ABOUT THE OLD ME, IT'S THAT I USED TO NOT GIVE TWO SHITS ABOUT PEOPLE. AND ESPECIALLY THE PEOPLE I USED."", 'THAT LAST GIG WAS THE SCORE OF A LIFETIME, BUT YOU KNOW WHAT?', ""THERE WAS NO WAY I COULD HAVE PREDICTED THAT JOINT BEING HAUNTED, SO THAT ISN'T WHY I'M ALL BROKEN UP INSIDE."", 'MY WHOLE TEAM WAS POSSESSED AND BACK THEN…']","['MARKUS SCHRECKEN', 'MARKUS SCHRECKEN', 'JACKSON T. WINTERS', 'MARKUS SCHRECKEN', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS']","[""['Joy']"", ""['Anger', 'Joy']"", ""['Sadness', 'Surprise']"", ""['Fear', 'Surprise']"", ""['Disgust', 'Joy']"", ""['Anger', 'Sadness']"", ""['Anger', 'Sadness', 'Surprise']"", ""['Anger', 'Sadness']"", ""['Anger', 'Sadness']""]","[1, 2, 3, 3, 3, 4, 4, 4, 4]","[1, 1, 1, 2, 3, 1, 2, 3, 4]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00019.jpg
505,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,20,"['"" I DIDN\'T CARE.', '"" I\'M A SURVIVOR. I WAS GOING TO DO WHATEVER I NEEDED TO DO. RIGHT OR WRONG… DIDN\'T MATTER. I\'M STILL ALIVE. AND THEY\'RE NOT. ""', ""THAT'S WHY I'M HAUNTED."", ""AND NOTHING WILL EVER CHANGE THAT. BUT I'LL BE DAMNED IF I COULDN'T SAVE SOME OF MY TEAM THIS TIME… AND SOMEONE ELSE."", ""IT'S LOVELY YOU'RE SO SELF-AWARE. BUT JUST LIKE YOU… I DON'T CARE."", 'NOW EXORCISE MY DEAR ANDERSON AND GET MY GHOST OUT.', ""OH, THAT'S NOT MY PROBLEM ANYMORE."", ""SHE'S ALL YOURS."", ""YOU CHEAT! IF YOU DON'T GET BACK HERE AND FINISH THE JOB YOU'LL…"", 'PAY…']","['JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'MARKUS SCHRECKEN', 'MARKUS SCHRECKEN', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'MARKUS SCHRECKEN', 'MARKUS SCHRECKEN']","[""['Anger', 'Fear', 'Sadness']"", ""['Anger', 'Fear', 'Sadness']"", ""['Anger', 'Sadness']"", ""['Anger', 'Sadness']"", ""['Joy']"", ""['Anger', 'Joy']"", ""['Joy']"", ""['Joy']"", ""['Anger']"", ""['Anger']""]","[1, 1, 2, 2, 3, 3, 3, 3, 4, 5]","[1, 2, 1, 2, 1, 2, 3, 4, 1, 1]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00020.jpg
506,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,21,"[""YOU'RE THE ONE WHO NEEDS TO PAY."", 'WHAT ARE YOU TALKING ABOUT?!', ""DON'T JUST LET HIM WALK AWAY! GO AFTER HIM!"", 'NO, BROTHER!', ""YOU CURSED OUR FAMILY, AND OUR HOME, AND IT'S TIME FOR YOU TO FEEL THE PAIN YOU HAVE INFLICTED UPON OTHERS."", 'BROT--', ""ABIGAIL? YOU'RE THE GHOST THEY-- I NEVER THOUGHT THEY'D EVER--"", 'NO.', 'NO, NO, NO.', 'I FORGIVE YOU.', 'BUT THIS IS THE ONLY WAY.']","['ID-12', 'MARKUS SCHRECKEN', 'MARKUS SCHRECKEN', 'ID-12', 'ID-12', 'MARKUS SCHRECKEN', 'MARKUS SCHRECKEN', 'MARKUS SCHRECKEN', 'MARKUS SCHRECKEN', 'ID-12', 'ID-12']","[""['Anger', 'Disgust']"", ""['Anger']"", ""['Anger']"", ""['Anger']"", ""['Anger', 'Disgust', 'Sadness']"", ""['Fear', 'Surprise']"", ""['Fear', 'Surprise']"", ""['Anger', 'Fear', 'Surprise']"", ""['Anger', 'Fear', 'Surprise']"", ""['Disgust', 'Sadness']"", ""['Disgust', 'Sadness']""]","[1, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6]","[1, 1, 2, 1, 2, 1, 2, 3, 4, 1, 2]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00021.jpg
507,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,22,"['ANDERSON?!', ""THIS ISN'T OVER…""]","['MARKUS SCHRECKEN', 'ANDERSON LAKE']","[""['Fear', 'Surprise']"", ""['Sadness']""]","[2, 3]","[1, 1]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00022.jpg
508,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,23,"['ABIGAIL… HOW?', ""YOU'RE NOT THE ONLY ONE WHO CAN MAKE A DEAL, MARKUS."", ""JACKSON MADE ME AN OFFER I COULDN'T REFUSE."", '"" HE CAN\'T BE SEDUCED BY GHOSTS, UNLIKE YOU.', '"" HE\'S SEEN IT GO WRONG IN WAYS THAT YOU BLATANTLY IGNORE. ""', ""DOESN'T MATTER, MY DEAR SISTER! YOU TRAPPED IN MY HOME CONTINUES THE CURSE!"", ""I'LL STILL LIVE FOREVER!"", 'OH, YOU MISUNDERSTAND, BROTHER. MY REVENGE SETS ME FREE, BUT I BROUGHT ALONG A FEW FRIENDS WITH ME…', ""THEY CAN'T STOP YOUR IMMORTALITY, BUT YOU CAN STILL BE…""]","['MARKUS SCHRECKEN', 'ID-12', 'ID-12', 'ID-12', 'ID-12', 'MARKUS SCHRECKEN', 'MARKUS SCHRECKEN', 'ID-12', 'ID-12']","[""['Fear', 'Surprise']"", ""['Sadness']"", ""['Sadness']"", '[Neutral]', '[Neutral]', ""['Anger', 'Surprise']"", ""['Anger']"", ""['Anger', 'Sadness']"", ""['Anger', 'Sadness']""]","[1, 1, 1, 2, 2, 3, 3, 4, 4]","[1, 2, 3, 1, 2, 1, 2, 1, 2]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00023.jpg
509,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,24,"['HAUNTED.', '#AAAHHHH!!!', 'BOOM.', 'Life has a funny way of working out sometimes…']","['ID-12', 'MARKUS SCHRECKEN', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS']","[""['Anger']"", ""['Fear', 'Surprise']"", ""['Joy']"", ""['Joy']""]","[1, 2, 3, 3]","[1, 1, 1, 2]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00024.jpg
510,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,25,"[""The Trask Mansion was destroyed just like Markus said it would be. At least that was one thing he wasn't LYING about."", 'LEAVE IT.', 'For some, the truth can be deadlier than lies.', 'Others finally see what they want to see, and use it.', '@TODAY WE TALK TO WOMEN WHO CLAIM THE DEVIL IS THE FATHER OF THEIR BABIES!', ""@YOU'LL BE SHOCKED WHEN WE GET THE RESULTS!"", 'For some… nothing changes.', 'And then there was me.', ""I do what has to be done. I'll always be dealing with it."", ""Sometimes we have to live with the fact that we're all haunted in some way, but then…""]","['JACKSON T. WINTERS', 'Oliver King', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'unknown_speaker', 'unknown_speaker', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS']","['[Neutral]', ""['Sadness']"", '[Neutral]', '[Neutral]', '[Neutral]', '[Neutral]', '[Neutral]', '[Neutral]', '[Neutral]', '[Neutral]']","[1, 2, 2, 3, 3, 3, 4, 4, 5, 6]","[1, 1, 2, 1, 2, 3, 1, 2, 1, 1]",1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00025.jpg
511,QC copy - 1562 - 36 Fantasmas vol. 1 - Ghosted 5.xlsx,26,['You get used to it.'],['JACKSON T. WINTERS'],"[""['Joy']""]",[1],[1],1562,TRAIN,Fantasmas vol. 1 - Ghosted #5,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001562/images/page00026.jpg
512,QC copy - 1563 - 36 Fantasmas vol. 1 - Ghosted 1.xlsx,1,"[""YOU'RE NEXT, SUPERSTAR!"", 'You get used to it.  ']","['ID-1', 'JACKSON T. WINTERS']","[""['Anger', 'Joy']"", ""['Anger', 'Disgust', 'Sadness']""]","[2, 2]","[1, 2]",1563,TEST,Fantasmas vol. 1 - Ghosted #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001563/images/page00001.jpg
513,QC copy - 1563 - 36 Fantasmas vol. 1 - Ghosted 1.xlsx,2,"['The outside is really no different than being inside.', 'Need to watch your back…', 'And find ways to keep yourself busy.', 'Books take up. most of my time.', ""Only problem is that a lot of the books' pages have been ripped out to pass notes or roll joints."", ""Not knowing how Harry Potter ends isn't what bugs me…"", ""It's never stealing a kiss. Going to the movies. Road trips. So many things I took for granted."", 'But really, the worst part is…']","['JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS']","[""['Sadness']"", ""['Fear', 'Sadness']"", ""['Sadness']"", '[Neutral]', ""['Sadness']"", ""['Sadness']"", ""['Sadness']"", ""['Disgust', 'Sadness']""]","[1, 1, 2, 3, 3, 3, 4, 5]","[1, 2, 1, 1, 2, 3, 1, 1]",1563,TEST,Fantasmas vol. 1 - Ghosted #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001563/images/page00002.jpg
514,QC copy - 1563 - 36 Fantasmas vol. 1 - Ghosted 1.xlsx,3,"['The food. Three squares of ass.', ""Not quite the same as eating caviar off a supermodel's tits."", 'The only thing that gets me through this is the reminder…', '… that someday…', ""I'm going to die.""]","['JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS', 'JACKSON T. WINTERS']","[""['Disgust', 'Sadness']"", ""['Disgust', 'Sadness']"", ""['Sadness']"", ""['Sadness']"", ""['Sadness', 'Joy']""]","[1, 1, 2, 3, 5]","[1, 2, 1, 1, 1]",1563,TEST,Fantasmas vol. 1 - Ghosted #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001563/images/page00003.jpg
515,QC copy - 1563 - 36 Fantasmas vol. 1 - Ghosted 1.xlsx,4,"['#AHHH!', 'STOP!', 'OH DAMN, SON. YOU HEAR THAT?', 'MUST BE A RIOT.', ""NAH NAH, WINTERS, THAT'S MY HOMIES COME TO BUST ME OUT."", 'NO, NO, PLEASE GOD, NO…']","['ID-2', 'ID-2', 'ID-3', 'ID-4', 'ID-3', 'ID-2']","[""['Anger', 'Fear']"", ""['Anger', 'Fear']"", ""['Surprise']"", ""['Surprise', 'Joy']"", ""['Surprise', 'Joy']"", ""['Fear', 'Surprise']""]","[2, 2, 2, 2, 3, 4]","[1, 2, 3, 4, 1, 1]",1563,TEST,Fantasmas vol. 1 - Ghosted #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001563/images/page00004.jpg
516,QC copy - 1563 - 36 Fantasmas vol. 1 - Ghosted 1.xlsx,5,"['WHOA, WHOA!', 'JACKSON T. WINTERS…']","['ID-3', 'ANDERSON LAKE']","[""['Fear', 'Surprise']"", '[Neutral]']","[2, 4]","[2, 1]",1563,TEST,Fantasmas vol. 1 - Ghosted #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001563/images/page00005.jpg
517,QC copy - 1563 - 36 Fantasmas vol. 1 - Ghosted 1.xlsx,6,"[""IT'S YOUR LUCKY DAY."", 'ALMOST.']","['ANDERSON LAKE', 'ANDERSON LAKE']","[""['Joy']"", ""['Joy']""]","[1, 1]","[1, 2]",1563,TEST,Fantasmas vol. 1 - Ghosted #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001563/images/page00006.jpg
